Unnamed: 0,review_description,rating,company
18735,ليش مافيه توصيل لنجران,-1,talbat
18736,اجمل تطبيق طعام,1,talbat
18737,افضل برامج توصيل,1,talbat
18738,لذيذ وتعامله احسن من روعه,1,talbat
18739,جوود,1,talbat
18740,جميييللللللللل والله ماشاءالله,1,talbat
18741,ممتاز ،،انصح به وبشدة,1,talbat
18742,خوش موقع صراحه,1,talbat
18743,واو واو واو طلبت فنان,1,talbat
18744,التطبيق زين لاكن فيه كم مطعم يوصل لمدة ساعتين مايجيك,0,talbat
18745,برنامج زباال مافي احد يتواصل معك لو تأخر عليك الطلب,-1,talbat
18746,البرنامج لا يشمل الا المطاعم المشهورة جدا وان كانت المطاعم بعيدة اكثر من كيلو لايتيح لك البرنامج الطلب منها,1,talbat
18747,انا احب طلبات,1,talbat
18748,التطبيق جميل ولاكن التحديث الأخير واخد مساحه كبيره أعتقد أن بعض الناس لا يمكن أن تحدث لأن انا مسحت برامج حتي أحدث التطبيق والمفروض تخلو التقييم للشخص ال يكتب تعليق إجباري,1,talbat
18749,روعة,1,talbat
18750,تطبيق سهل الاستخدام و رائع جدا,1,talbat
18751,انه افضل موقع في العالم لقد اعجبني كثيرا انصح بالتحميله لانه يضيف للوجبات ماتريد و اي مطعم تريده وهو منتشر في العالم كله,1,talbat
18752,ممتازة جدا جدا جدا,1,talbat
18753,منطقتي غير متاحة اعلانات مزعجة جدا,-1,talbat
18754,كيف اسجل كمندوب في طلبات,1,talbat
18755,الحلى برنامج,1,talbat
18756,أسوأ تطبيق حملته، الطلب جا مختلف مابين اللي بالتطبيق و فاتورة المطعم والأسوأ نظام استقبالهم لملاحظات المستخدمين، فصل المحادثة بناء على طلبي و انا اكتب لهم وصف المشكلة,-1,talbat
18758,على البق,1,talbat
18759,اتمنى تزيدوا خانه وضع اللوكيشن,1,talbat
18761,التطبيق ممتاز بس ياليت يغطي منطقتنا,1,talbat
18762,الأكل نار و لذيذ وجميل أشكركم علي هذا اللاكل الطيب,1,talbat
18763,الله يزق دعاياتهم و التطبيق,-1,talbat
18764,وبالله تستهل خمس نجمت,1,talbat
18765,مقرف أنه لا يحاضر لي الطعام إلى المنزل عندما أطلب,-1,talbat
18766,الصراحه في مصداقيه,1,talbat
18767,ممتاز جدآ التطبيق انصح بتحميله,1,talbat
18768,زي الزفت ساعه ننتظر الطلب واخرتها يقولون المطعم طفت الكهرب فيه ولا اخذنا الطلب طب ع الاقل ارسلوا اشعار از اتصال زيرووووووووووووو ولا نجمه,-1,talbat
18769,تطبيق مميز وسهل ومرن للاستخدام,1,talbat
18770,برنامج فننن,1,talbat
18771,التطبيق ممتاز شكرا,1,talbat
18772,رائع وانصح باستخدامه,1,talbat
18773,افضل برنامج للمطاعم شكرأ طلبات,1,talbat
18774,يسهل عمليه الطلب,1,talbat
18775,تطبيق سيئ ولايوجد خدمه عملاء محترفين اسوى تطبيق اكل موجود وتم حذفه اليوم ولن يتم التعامل مع شركه لا تحترم عملائها,-1,talbat
18776,رائع جدا احسن تطبيق مر علي,1,talbat
18777,أفضل تطبيق طلبات ينقص إضافة بعض المطعم و عروض,1,talbat
18778,التطبيق جميل شكر لكم,1,talbat
18779,مطعم جيدا جدا,1,talbat
18780,مره التطبيق حلو على ريال يجي مو نفس هنقر ستيشن أنصحكم حملوه و اطلبو منه,1,talbat
18781,رائع ومنيح,1,talbat
18782,ممتاز التطبيق والاسعار هي الارخص,1,talbat
18783,رائع وبصدق,1,talbat
18785,افضل مطعم,1,talbat
18786,هلي,1,talbat
18787,استغفر الله العظيم يعني لو سمحتو ليش منطقتي ماموجوده في برنامج طلبات منطقني صحم سلطنة عمان هذي عاد المرة ال ثانية الي احط فيها تعليق عن هذي المشكلة و شكرٱ,0,talbat
18788,التطبيق جيد و لكن بعض الطلبات تلغى,0,talbat
18789,سي جدا أجل المدينة المنورة ما في,-1,talbat
18790,هل يوجد له فرع في الأردن؟,-1,talbat
18791,التطبيق سهل الاستخدام غني بالخيارات ودقيق رائع جدا,1,talbat
18792,روووووووووووعه بس ياريت نقدر نتبع الطلب ومعرفت موقع الطلب,1,talbat
18793,حلوةة,1,talbat
18794,جميل جداوأحلي برنامج,1,talbat
18796,يوجد تحسن كبير عن قبل شكرا لكم,1,talbat
18797,برنامج حلو جددددااا وسهل مررره ويحدد كل الاماكن وما يتاخررر انصح الكل بتحميله مررررههه روووووعه شكرااااا طلبااات,1,talbat
18798,برنامج اصبح سيء جدا وعروض وهميه تطلب طلب بعرض ويوصلك بدون عرض والمطعم يقول طلبات يضحكو عليكم بعروض وهميه,-1,talbat
18799,كص,1,talbat
18800,ليش ما ضفتوا اليمن حرام عليكم,0,talbat
18801,استغنيت عن السواق بنسبة عن ارساله لشراء الطعام اتمنى ان تغطي منطقتي جميع مطاعم جدة كدا كدا ما اعتقد المشوار لابعد منطقة تاخذ ساعة,1,talbat
18802,لاي شخص مريض لا يستطيع الخروج من البيت طلبات,1,talbat
18803,الله يعطيكم العافيه يهبل يينن,1,talbat
18804,ممتاااز,1,talbat
18805,سيء جدا لايوجد مصداقية في التوصيل,-1,talbat
18806,لا يمكنني أن انزله عندما أقرر أن انزله يكتبون التنزيل معلق الرجاءحل المشكلة,-1,talbat
18807,رائع,1,talbat
18808,منذ التحديث الاخير وانا لا استطيع ان اطلب ولا ارى القائمة للاختيار او حتى صور لماذا؟ الرجاء اصلاح ذلك,1,talbat
18809,هذا البرنامج اروع برنامج بلكوووووووووووون,1,talbat
18810,سهل عملية الطلب كثيرا شكرا,1,talbat
18811,صراحه أكلهم خيااااااااااااال,1,talbat
18812,مانستاهل شي مجاني,1,talbat
18813,تطبيق جميل وعملي,1,talbat
18814,من افضل واسرع تطبيقات طلب الطعام,1,talbat
18815,ممتاز إلى حد ما,1,talbat
18816,فاشل لنو مبالغ بسعر التوصيل كثير مش اشوي,-1,talbat
18817,برنامج فاشل لدرجة تطلب وتنتظر ساعة وبعدها يلغون طلبك ماعندهم احترام ولا مصداقية,-1,talbat
18818,جميل,1,talbat
18819,من افضل اسعار التوصيل غير مبالغ فيه,1,talbat
18820,لاعت جبدنا من الاعلانات الي تظهر لنا ع الشاشة,-1,talbat
18821,جميل بس ياخذ وكت على مايوصل,1,talbat
18822,هو زين لاكن يوم نحمل لعبة و نلعبها دايما تجي دعاياتكم و ما تخلينا نلعب,-1,talbat
18824,برنامج ناجح افضل من الاتصال بالمطعم و ممكن تشوف اراء الناس و تقييمهم للمطعم,1,talbat
18825,ممتاز ويعجبني,1,talbat
18826,لا انصح بتحميل هذا التطبيق الفاشل نصيييحه ابعدو عنه واختارو اي برنامج بديل مرتين اطلب وبعد اكثر من ساعه ونصف انتظار اتواصل معاهم ويبلغوني ان الطلب تم الغاءه مره بحجه ان العنوان خطأ مع اني سبق طلبت على نفس العنوان وتم التوصيل والمره الثانيه بحجه ان المطعم لايوصل للمنطقه المطلوبه مع ان المطعم موجود بقائمه المطاعم المتوفره بالمنطقه جدا سييييء ومضيعه وقت,-1,talbat
18827,يا خي بجلس سنه علشان يجي,-1,talbat
18828,تطبيق رائع ولو ان هناك تطبيق اخر يتيح لك استخدام عرض المطعم بالمطعم وهذا لم اجده بطلبات ، كما ارجوا ان يتم وضع الحد الادني لكثير من المطاعم التي تسعيره الحد الادني صفر دينار هذا خطأ وهذا رأيي وشكرا,1,talbat
18829,راع جدا جدا جدا جدا,1,talbat
18830,البرنامج حلوو حيلللل,1,talbat
18831,ممممممممم لذيييذ,1,talbat
18832,أفضل برنامج في,1,talbat
18833,تطبيق راىعععععععع جدااا جداااا,1,talbat
18834,بصراحة روعه وحلو وتوفير للشخص علشان الجهد والتعب في الذهاب للمطعم,1,talbat
18835,لأن غنيمة ليست موجودة في الموقع,1,talbat
18836,تطبيق رائع ومريح لكن عند تعديل الطلب الخدمه صعبه جدا وشكرا,1,talbat
18837,ماشاء سريعين في وتوصيل الطلب وحااار,1,talbat
18838,عدم الالتزام بالمواعيد,-1,talbat
18839,يقدم عروض متنوعة وباسعار معتدلة ودقة متناهية,1,talbat
18840,مستهترين و كذابين,-1,talbat
18841,سئ الطلب ناقص وخدمة خايسه,-1,talbat
18842,جميل جدا وانصح,1,talbat
18843,رائعة,1,talbat
18844,مريحه و لكن صعبه بالنسبه ل ماكدونالدز و الموقع,1,talbat
18845,احب شغلهم السريع بس ساعات بالليل يلغون الطلب لاسباب ساعات يكون زحمه في المطعم او المطعم كنسل الطلب,1,talbat
18846,جدا حلو,1,talbat
18847,راااااااع,1,talbat
18848,والله ان الموقع رهييييب كل المطاعم موجود وقبل لاينزل التطبيق كنت اطلب تليفون مكالمه وكانو كل البياعين منفسين يارب ان الموقع يبقا دايمن,1,talbat
18849,ممتاز واتمنى لكم التوفيق,1,talbat
18850,افضل برنامج,1,talbat
18851,التطبيق كويس وخدمة العملاء فيه ممتازه بس طريقة الدعايه ليه فيها نصب,1,talbat
18852,مرررررره يجنن طلبات شكرا,1,talbat
18853,الا الامام,0,talbat
18854,ردو التحديث القديم حق قاۓمه الطعام صرنا ما نعرف نطلب,1,talbat
18855,اسمي عبدالرحمن تطبيق جدا رائع ولكن ارجوا إضافة في مدينة خميس مشيط إضافة حي الاسكان الجديد داخل المدينه العسكريه انا شخص ساكن داخل المدينه العسكريه بخميس مشيط ولكن لم يصل طلبي عند باب منزلي ارجوا الدخول داخل المدينة العسكريه وتوصيل الطلب عند منزلي ولكن لا يقدر المندوب توصيل الطعام داخل الرجاء من المندوب اعطاء العسكري الجوال ويتصل بي لأتحدث معه وشكرا,1,talbat
18856,البرنامج لٱ يعمل,-1,talbat
18857,جميل وسهل ورائعه كما يوجد كل المطاعم لكن يوجد تأخير في تقديم الطعام لكنه صاخن,1,talbat
18858,من اجمل البرامج والتوصيل سريع,1,talbat
18859,ممتازة جدا جدا جدا جدا,1,talbat
18860,هلكنا بالاعلانات,-1,talbat
18861,للأسوأ,-1,talbat
18864,تطبيق ممتاز والله انصح فيه,1,talbat
18866,بصراحة كان البرنامج جدا جميل وتعامل راقي بس لمن تكون قديم معاهم خلاص ينسوك حتى التطبيق ماعندهم عروض زي المنافس هنقريستيشن علما يوجد عرض عليه خصم بس ماتقدر تستفيد منه لانه كل ماتطلب يلغو الطلب وكل مره عذر بسبب عدم الجدية في العروض تم حذف التطبيق,-1,talbat
18867,يا ريت لو تضيفوا لقائمة المطاعم,-1,talbat
18868,موقع جيد,1,talbat
18869,هنقرستيشن افضل بكثير,-1,talbat
18870,جميل جدا ومتنوع ويرضي جميع الاذواق,1,talbat
18871,عن نفسي التطبيق سهل وايد و رائع لحد اليوم حسب تجربتي,1,talbat
18872,سريع وفي اي وقت تطلب شكرا لكم,1,talbat
18873,ارجوا اضافة مدينه الباحه في المدن,-1,talbat
18874,حلوو للطواري,1,talbat
18875,لذيذا,1,talbat
18876,بقال جميل بس سعر مبالغ عليه وايد,1,talbat
18877,صراحة البرنامج مو عليه كلام بس المشكلة في بعض المناطق مش موجودة ليش؟؟؟؟,1,talbat
18878,سعر التوصيل مناسب وماشالله سريعين,1,talbat
18879,مو حلو كريدج احلا منه,-1,talbat
18880,في سوشي,1,talbat
18881,حلوا جدا,1,talbat
18882,ماشاءالله تسلمو ع الأشياء الطيبة,1,talbat
18883,أفضل من غيره,1,talbat
18884,هل التطبيق هذا للمناديب ولا يوجد تطبيق اخر,1,talbat
18885,ممتاز جدا جدا جدا الله يسلم ايدو الي عملو,1,talbat
18886,من أنجح البرامج,1,talbat
18887,سرعة ثقة,1,talbat
18888,لازم يكون التوصيل مجانا نفس هنقرستيشين إذا ما عليكم امر,1,talbat
18889,برنامج فاشل وسوئ معاملة العملاء,-1,talbat
18890,اميزنج,1,talbat
18891,بسكم اعلانات الله يلعنك يلي سوا البرنامج,-1,talbat
18892,رائعه وممتازة,1,talbat
18893,طلبات كان برنامج عجيب بعد التحديث صار خايس,-1,talbat
18894,برنامج غبي لاتحملوه,-1,talbat
18895,سلام عليكم اريد اشتغل مندوب,1,talbat
18896,والله منتاز,1,talbat
18897,صراحة والله برنامج مررره حلو,1,talbat
18898,مطعم ممتاز واكلهم لذيذ,1,talbat
18899,تطبيق بسيط و فريد من نوعه و يختصر عليك واجد شغلات,1,talbat
18900,التطبيق رائع بل اكثر من رائع عاشت ايد اللي سواه,1,talbat
18901,التطبيق جدا رائع وجمييييل,1,talbat
18902,برنامج رائع جدا يسهل علي الطلب,1,talbat
18903,حلو,1,talbat
18904,البرنامج زق,-1,talbat
18905,رائع وقت الشدايد,1,talbat
18906,عجيب التطبيق مفيد,1,talbat
18907,ابداع شغل مملوكة و توصيل ممتاز وشكرا,1,talbat
18908,جميل وسرعه في التوصيل,1,talbat
18909,احلى برامج,1,talbat
18910,ليش مافي تعليقات نفس قبل,-1,talbat
18911,أجمل تطبيق في العالم,1,talbat
18912,ارجو اضافه مدينة حائل من دولة السعوديه,0,talbat
18913,أحب طلبات,1,talbat
18914,مجهودكم رائع,1,talbat
18916,في مشكلة وحده أن أرسلهم الموقع من التطبيق و بعدان يجون واتساب عشان أرسلهم الموقع,1,talbat
18917,تطبيق جميل جدا لاكن سوف يصبح افضل اذا تمت اضافه اي وصل الطلب,1,talbat
18918,نقل,-1,talbat
18919,جدا رائع البرنامج شكرا لكل المساهمين ف إنجاح ه البرنامج,1,talbat
18920,التطبيق ممتاز ، أقترح إضافة مصادر اللحوم و الدجاج لكل صنف موجود في المطعم,1,talbat
18922,اقل فاتوره بكم يطلع الاوردار,1,talbat
18923,ممممتاز,1,talbat
18924,طلبت من المطعم مباشرهوصل الطلب بسرعه اما عن طريق طلبات قعد اكتر من ساعه ونص تطبيق زفت,-1,talbat
18925,كوبون يرجع لك من طلبك ريال ولله اني صادق,1,talbat
18926,بس سؤال البرنامج للأردن ارجو الرد سريعا,1,talbat
18927,مريح وترى الأكل قبل طلبه وتتبع الطلب,1,talbat
18928,برنامج سيئ جدا طلبت من عندكم ساعه دقيقه ولحد دقيقه ماوصل الاكل وتواصلت مع الرقم الموجود وخبرني آسف مانوصل لك سلامات عيل ليش خليتني أنتظر طول هالوقت,-1,talbat
18929,زباله بس تطلع شاشه برتقاليه وبس ويظل هيج زباله زباله زباله,-1,talbat
18930,مبدعه,1,talbat
18931,انا احب براقركم وانتوا حبوبين واختي سمينه جدا بسبب اكلكم ونوف تتكبر عليكم وخالتي تحب السنتافيه,1,talbat
18932,اتمني لو المطاعم الموجودة تذكر انواع اللحوم المستخدمة,1,talbat
18933,اسعار الموحوده في بعض المطاعم في طلبات اغلا من المطعم,1,talbat
18934,لماذا لايفتح التطبيق عندي ارجو الرد,1,talbat
18935,وأخيرا احلا تطبيق وداعا لتأخير في انتظار الدلفري صار اسهل التطيبيق يستاهل نجمه,1,talbat
18936,أنصح الجميع بتنزيله,1,talbat
18937,انه رائع ولذيذ,1,talbat
18938,نزلت هذا التطبيق مشان أخلص من الإعلانات,-1,talbat
18939,ان هذا التطبيق جيد جدآ,1,talbat
18940,تموت الاسد في الغابات جوعا كتبو المثل على هذا التطبيق,-1,talbat
18941,شويه,-1,talbat
18942,حلو جدااا,1,talbat
18943,التطبيق جدا جميل و اتمنا الكل يحمله و المطاعم جدا اكلهم لذيذ,1,talbat
18945,هازا اتطبيق سيئ,-1,talbat
18946,ماينوصف,1,talbat
18947,احلا خدمه وبالموعد بتمام وطلب ماتتمناه وتشتهي نفسك مع افضل الخدمات تصل الي بيتك وشكرا على التميز والافضل دائما,1,talbat
18948,اكثر برنامج احبه,1,talbat
18951,رهيب جدا,1,talbat
18952,برنامج رائع شكرا لكم,1,talbat
18953,السلام وعليكم في باليمن,1,talbat
18955,حلو مره والي هو مسلم يحط لايك,1,talbat
18956,التطبيف سيئ جدا وغير مفهوم,-1,talbat
18957,رئعه,1,talbat
18959,لماذا لا يفتح التطبيق عندي,-1,talbat
18961,والله هذا تطبيق فاشل حتى نجمه مايستاهل,-1,talbat
18962,البرنامج جدا روعه ، صراحه يفيدنيي,1,talbat
18963,خدماتكم ممتازه,1,talbat
18964,اتمنى التواصل معي ابي اشتغل كمندوب بالبرنامج,1,talbat
18965,وع قرف,1,talbat
18966,موقع سهل الطلب فيه و توصيل شبه سريع و رائع و لدي الموقع الكثير من المطاعم و انا محتار شنو اطلب موقع جميل انصح الكل انه يطلب منه,1,talbat
18967,التطبيق جيد جدا وممتاز,1,talbat
18968,المناطق التي لا يتوفر فيها التوصيل هي منطقة كدرة و منطقة شوكة التابعات لإمارة رأس الخيمة في الامارات,0,talbat
18969,رووعة وصلني الطلب بسرعة حملوه و استفيدو,1,talbat
18970,حلو وعندهم خدمة التواصل جميله وسريعه,1,talbat
18971,البرنامج مرا حلو بس نبي توصيل بحرة,1,talbat
18972,العن برنامج اكل بالحياه مهملين فاشلين زي زق الناشف يلعن من سوا تطبيق والاي يشتغلون معه يمال بعر,-1,talbat
18974,ممتاز ولكن يفضل التوصيل يكون اسرع فقط,1,talbat
18975,والله رهيب,1,talbat
18976,ممتاز مره,1,talbat
18977,شكرا وبالتوفيق,1,talbat
18978,مش موجود بكل مكان في الاردن,-1,talbat
18979,الاحسن الغابون,1,talbat
18980,زي الورد خوش شي,0,talbat
18981,التطبيق ممتاز ويشتغل بكل دوم الخليج وانا شخصيا مجربه بالسعوديه و بالامارات,1,talbat
18982,جميل جدا ورائع ممتاز,1,talbat
18983,شكرا طلبات,1,talbat
18984,خدمة ممتازة وعملية,1,talbat
18985,أسطوري باختصار,1,talbat
18986,شوك زال,1,talbat
18987,روعه بس لو في عروض كل مطاعم حلو وارخص,1,talbat
18988,الموقع فولللل ابوشن نااااار,1,talbat
18989,التطبيق رووعه ومنقض بعض الاحيان,1,talbat
18990,بيعئد,1,talbat
18991,لماذا لايوجد موقعي حارة ام النبع شارع التقوى على الخط الدائري الثالث اتمنى منكم ان تضيفو موقعنا بهذا البرنامج صلحوها اذا ميت جوع,0,talbat
18992,تطبيق مميز وجميل أفادني كثيرا واختصر لي الوقت حيث يسهل على المستخدم بالإضافة إلى أنه يضم الكثير من المطاعم المفضلة لدي تطبيق يستحق الإنتشار,1,talbat
18993,جميلة الطعام,1,talbat
18994,طلبات افضل موقع,1,talbat
18995,مرحبا حبيت البرنامج كتير,1,talbat
18996,التطبيق حلو ومنقذ لكن فيه مطاعم المفروض تقيم لانها سيئه بمعنى الكلمه ورب الكعبه اشياء كبيناها بالزباله ولله الحمد فلايغركم اسماء المطاعم لازم تكونون تعرفونها او سمعتم فيها,1,talbat
18997,نشكرلكم مجهودكم المبذول لخدمتنا وشكرا,1,talbat
18999,عنجد بشكر الشركة علي هذا البرنامج,1,talbat
19000,لا يوجد توصيل لمديتني,-1,talbat
19001,الموقع مره حلو سريع والأكل حار والي يجبون الطلب حقك طيبين قلبهم زي العسل,1,talbat
19002,سي ء,-1,talbat
19003,الاختلالات رائع,1,talbat
19004,حلو واجد,1,talbat
19005,تبن اعع,-1,talbat
19006,تطبيق رائع جدا في كل المطاعم تقريبا,1,talbat
19007,السلام عليكم هل استطيع ان اعمل معكم مندوب في التوصيل,1,talbat
19008,وااايد حلو التطبيق,1,talbat
19009,ممتاز بس للاسف لاكوبونات ولا خصم كل العروض في دبي,1,talbat
19010,الخطا الوارد انه عندما يطفى جهازك او لاترد للاسف يتصل باقاربك اذا لديهم حساب ويبلغلهم بوجود طلب وذالك فضح خصوصية العميل وفضخ مكانه وشكرا,1,talbat
19011,سيء جميع النواحي اولها قلة المطاعم وتنوعها وصولا الى التوصيل اضافة الى ان بعض الاحياء داخل الرياض مايحطها من ضمن خيارات التوصيل النرجس كمثال,-1,talbat
19012,نتينتيني,1,talbat
19013,ممممممتتتتتتاااااااااززززززز يوميا عليه,1,talbat
19014,نوعن ما يتاخر,1,talbat
19016,سيئ طلبت وماوصل,-1,talbat
19017,لا بأس به جيد,-1,talbat
19018,لايوجد مطاعم,-1,talbat
19019,رهيب والله رهيب,1,talbat
19020,طرر,1,talbat
19021,نه يوفر الطعام والشراب والطلبات بسرعة كبيرة,1,talbat
19022,من افضل التطبيقات التي استخدمتها,1,talbat
19023,خويه احنه من العراق شو ميفتح البرنامج ليش,1,talbat
19024,يعطيكم العافيه صراحه علي مجهوداتكم الرائعه بس لو تضيفون رقم السايق عشان نتصل فيه ونتواصل وياه افضل لان ساعات بطلع اروح مكان تاني شي كدا,1,talbat
19025,ممتاز جدا شكرا لكم,1,talbat
19026,سبحان الله,-1,talbat
19027,انه جيد و ممتاز,1,talbat
19028,انهو جميل ورائع الى الامام,1,talbat
19029,فيني اسالكم هادا البرنامج حتى يمكن في الجزاىر ان استخدمها,1,talbat
19031,ولله انصحكم فيه,1,talbat
19032,الصراحه هو التطبيق الوحيد الي استعمله ووايد حلو,1,talbat
19033,شكد سعر التوصيل,1,talbat
19034,وربي سيء جدا جدا تأخر الطلب اكثر من ساعة و نص و وراني الفاتورة انها طبعت قبل دقيقة يعني المشكلة في التطبيق,-1,talbat
19035,ممتاز ولاكن يفضل اتزيدون المناطق المعسكرات وشكرن,1,talbat
19036,من اجمل التطبيقات,1,talbat
19037,الكثير من خيارات المطاعم وأنواع المطابخ، سهل الاستخدام ،ويحتوي على تقييم العملاء لكل مطعم وهذي افضل ميزة,1,talbat
19038,هل في توصيل داخل قمينس,1,talbat
19039,ممتاز,1,talbat
19040,مرآة حلو,1,talbat
19041,الذ واطعم مطعم على الكويت,1,talbat
19042,مافي تنسيق مع المطعم ابدا وتأخييييييير وبجد العيب فيكم انتم مرات اطلب من مطاعم وكل مطعم يتم التاكيد انه متاح وبعدين بعد تقولو اتلغي الاوردر اهمال هنقر ستيشن برقبتكم,-1,talbat
19043,تطبيق ممتاز جدا انصح فيه,1,talbat
19044,في الطائف أطلب منه كان الأكل يأتيني في الموعد وحار ولذيذ والآن أنا في رجال ألمع لا أستطيع أن أطلب منه لا يوجد فرع له هنا,0,talbat
19045,همم,1,talbat
19046,ماعندهم شي,-1,talbat
19047,ذبحت أهلنا في الإعلانات حقتك,-1,talbat
19048,من احسن وافضل التطبيقات,1,talbat
19049,ماعندكم سالفه,-1,talbat
19050,ممتاز البرنامج,1,talbat
19051,تطبيق ينن,1,talbat
19052,موقع جيد اتمنى لهم التوفيق والمزيد من التمييز,1,talbat
19053,تحت التجربه والشيء الي عاجبني فيكم انو تردو على تعليقات وآراء المستخدمين,1,talbat
19054,شي جبااااااااار,1,talbat
19055,أحسن برنامج للطلبات,1,talbat
19056,كيف ادخل كود خصم بعد سله الشراء,1,talbat
19057,ارجو التوصيل بسرعه,0,talbat
19058,لا يستحق حتى ربع نجمة,-1,talbat
19059,لذيذ جدا وسريع التوصيل,1,talbat
19061,اوريد العمل معكم كمندوب ارجو الطريقه,0,talbat
19062,رائع,1,talbat
19063,احلى وأسرع تطبيق,1,talbat
19064,تطبيق جيد و مفيد,1,talbat
19065,هاي,1,talbat
19066,موقع سريع جدا وممتاز,1,talbat
19067,افضل خدمات,1,talbat
19068,تطبيق رائع ومفييييد,1,talbat
19069,برنامج رائع ولكن يجب العمل على زيادة المطاعم ومحاولة ادخال مطاعم مثل بياتو وستيك هوس وغيرها,-1,talbat
19070,برنامج رائع لتسريع الطالبات,1,talbat
19071,زي الزق,1,talbat
19072,ممتاز,1,talbat
19073,برنامح ممتاز بس ما يعطون هدايا ولا كوبون للعملاء القديمين انا بستخدم البرنامج من يوم ما نزل لي اكثر من سنتين او سنوات,1,talbat
19074,ماشاء برنامج يوصلك بسرعة و سهل جدن و إذا كلمت الموضفين على الخاص يردون عليك بسرعة احلة برنامج لي طلب الوجبات و من زمان انا و اخوي و اختي كلنا نطلب من هذا البرنامج,1,talbat
19075,حريقه,1,talbat
19076,حلو حيل بس الاكل مايوصل بسرعه,1,talbat
19077,يتأخر بس حلو,1,talbat
19078,تطبيق جدا فاشل ويضحكون على الناس تطلب من المطعم الطلب اصلا ما يجيك ولما تتواصل معاهم يقولك احنا كلمنا المطعم ولما تتصل على المطعم يقولك اصلا مافيه اوردر خدمة جدا سيئة,-1,talbat
19079,للأسف الدعايات كثيرة ومزعجة وكل تقيم المطاعم ممتاز في التطبيق ليش ما في تقيم سيئ لبعض المطاعم للأسف مو مهم خدمة العملاء ورضاهم المهم الكسب المادي,-1,talbat
19080,احلا شي فيكم عندكم كنتاكي,1,talbat
19081,خدمه ممتازه والتوصيل سريع شكرا كتيررررر,1,talbat
19082,فنان الصراحه,1,talbat
19083,بعض المطاعم توصل لك الاكل بارد ، ف انصح ب الشراء من المطاعم القريبة منك,-1,talbat
19084,يا دمالوا يا دمالوا,1,talbat
19085,موجود في الأردن ؟؟؟؟؟؟,1,talbat
19086,في ناس يشتكون من التطبيق الخرا حسبي الله و نعم الوكيل بلاغ لوزاره التجاره طلبات كم زي الخرا خر خر,-1,talbat
19087,تطبيق مفيد و مريح,1,talbat
19088,احسن تطبيق شامل كل المطاعم بانواعها والحلويات,1,talbat
19089,من أحب المطاعم لدي,1,talbat
19090,التطبيق رائع لكن لا يوجد كنتاكي,1,talbat
19091,بصراحة برنامج وفر علي الكثير شكرا طلبات,1,talbat
19092,الموقع جميل جدآ,1,talbat
19093,ممتاز و افضل من بعض التطبيقات بدون ذكر اسماء,1,talbat
19094,نااااه,1,talbat
19095,في حال حبيت اكنسل الطلب شنو الطريقه ؟,0,talbat
19096,جميل كثير استفدت منه,1,talbat
19097,عندي مطعم ابي اضيفه عندكم في الخبر,1,talbat
19098,ليش ما ضيفين عمان حرام عليكم,-1,talbat
19099,رجاءا احتاج رد على سؤالي هل ال من طاعم الموجوده لحومها حلال او في مطاعم تبيع لحوم مذبوحه بطريقه غير شرعيه ارجو الرد دايما اطلب وانا خايفه,1,talbat
19100,خدمه العملاء سريعه وخدمه ممتازه بس لو توفرون الدفع كي نت لكل المطاعم مثلا كنتاكي هارديز,1,talbat
19101,من احلا البرامج للطلابات من المطاعم,1,talbat
19102,شولاك بولاك لا اضحك الموقع نارررررر,1,talbat
19103,بعد التجربة افضل من هانقرستيشن,1,talbat
19104,شكرا على التميز,1,talbat
19105,افضل من هنقريستيشن الزباله,1,talbat
19106,السلام عليكم ع عن المشاركات في مسابقه ملكه بلا حدود,1,talbat
19107,عععجججيييببب,1,talbat
19108,لانه لا يوصل لمنطقه الوفره,-1,talbat
19109,اكثر مطعم يحبه قلبي,1,talbat
19110,افضل واسرع تطبيق لتوصيل الطعام اللذيذ اشكركم على المصداقيه,1,talbat
19111,خدمة ولا اروع، اطلب من الخدمة من سنة ، احلى شي انك راجع من سفر او راجع مع الاهل الى البيت، ونت راجع في الطريق احجز، لين ما توصل البيت عاد الوجبة وصلت ساخنة، او انك خارج البيت وصل الضيوف مع المدام وانت ترجع متاخر، انت احجز والدفع يكون عن بطاقة الائتمان او الدفع كاش ، بصراحة خدمة ولا اروع مشكورين يا اعضاء إدارة الطلبات موفقين دايما,1,talbat
19112,فقط تكلفة التوصيل ارتفعت وغير مقبولة وقد تحد من استخدام التطبيق,1,talbat
19113,افضل برنامج طلبات,1,talbat
19114,مب كل المناطق تتطلع مثلا منطقتي ما تطلع عشان اطلب,-1,talbat
19115,قؤاد,1,talbat
19116,لاي مدن او دول يوصل,0,talbat
19117,جميل جدا وصدييقي الصدوق وقت الجوع,1,talbat
19118,افضل برنامج لا هنقرستيشن ولا غيره كلهم تراب ماعدا طلبات,1,talbat
19119,يخلي جوعكم يروووووووح,1,talbat
19120,الاكل يجي بارد,-1,talbat
19121,جيد اتشبعون الواحد,1,talbat
19122,هل يوصل الى المحافظات,1,talbat
19123,قويي,1,talbat
19124,شكرا لكم على افضل تطبيق لطلب الاكل والشرب,1,talbat
19125,تحت آلتجربة,-1,talbat
19126,تطبيق ممتاز,1,talbat
19127,من افضل التطبيقات الصراحة التطبيق ما يقدر يحذفها من جهازه,1,talbat
19128,تطبيق ممتاز,1,talbat
