Unnamed: 0,review_description,rating,company
22740,ماشاء,1,talbat
22741,رروووعه,1,talbat
22742,ممتاز خورافي,1,talbat
22743,سن,1,talbat
22744,جيد بس احيانا يتاخر الطلب,0,talbat
22745,تطبيق جيد يجب العمل تطويره دقه,1,talbat
22746,يميم,1,talbat
22747,تطبيق جميل والفكره جباره,1,talbat
22748,انا احبه يحتوي المطاعم اللذيذه الشهيه سريع,1,talbat
22749,احقاق,-1,talbat
22750,خدمه جيده,1,talbat
22751,اخس يولد,1,talbat
22752,يحتاج اقول جبار,1,talbat
22754,اعرف ليش مناطق اختفي التوصيل جد مره مو حلو,-1,talbat
22755,طلب الطعام اسهل,1,talbat
22756,وضع المزيد الخيرات البحث طبق معين,0,talbat
22757,ابداع وسهوله وسرعه اشكركم,1,talbat
22758,مره حلو لازم اجيب اكل خلني انوع الاكل لان كنت اعرف ارقام المطاعم اتكلم معهم بس محتاج يضفو صور وجبه,1,talbat
22759,الموقع ممتاز ولاكن المطاعم تتاخر توصيل الطلب المحدد,1,talbat
22761,فديتكم,1,talbat
22762,دايمن يتاخر الاكل بارد,-1,talbat
22763,صلاله بسبت التحديث الجديد مايظهر نص المناطق ياريت تعدلونن هالششي,0,talbat
22765,انصحكم تنزلونه يوصلونه ساعه والتغليف مره زين التوصيل,1,talbat
22766,حلو وجميل وملزلو,1,talbat
22767,احيانا يوصل الطلب للمطعم دقيقه واحيانا يغلطو بالعنوان,-1,talbat
22768,برنامج كويس وممتاز يستاهل نجمه شكرا لكم,1,talbat
22769,التاخير مو طبيعي ساعتين وبرود معامله الموظفين والمحادثه طريق الدردشه سيي مايردون ابدا الاخير البرنامج سيي,-1,talbat
22770,ممتاذ بس نظير الخدمه الهاتفيه فلوس,1,talbat
22772,الموقع ذكي ايذا الواحد ماعندك رصيد يطلب عبر الموقع شكرا,1,talbat
22773,شکرا,1,talbat
22774,ممتاز التوصيل رايع والخدمه سريعه,1,talbat
22775,احلي تطبيق بالعالم,1,talbat
22777,اصلي,1,talbat
22778,رايع,0,talbat
22779,التطبيق رايع وفعال جيد لقد طلبت وجبتي البرنامج انصح الكل ينزلو,1,talbat
22780,التطبيق جميل جدااا وانا احبكممم,1,talbat
22781,رايع وخاصه بالازمات,1,talbat
22782,برنامج جيد جدان,1,talbat
22783,فكره بطله اهنيه صاحب الفكره,1,talbat
22784,حلو حلو,1,talbat
22785,فكره رايعه شكرا,1,talbat
22786,جميييييييييييييل,1,talbat
22787,الرجاء وضع كودو فرع الحمدانيه قايمه المطاعم,0,talbat
22788,تمكذ,1,talbat
22789,ليش عمان الابيض لونه ازرق,-1,talbat
22790,تطرشون مرثانيه,-1,talbat
22791,حلو لاكن تقدر تطلب وجبات بس,1,talbat
22792,بالتوفيق والازدهار,1,talbat
22793,وابت,1,talbat
22794,البرنامج ممتاز ازلت نجمه نصب تلاعب المطاعم,1,talbat
22795,وين,1,talbat
22796,حلوووووووووووووووووووووو,1,talbat
22797,كريه,-1,talbat
22798,حلووو انصحكم,1,talbat
22799,ممتاز ممتاز,1,talbat
22800,البرنامج زق هيهثتيتيهءنءهءههههههههصهسحءنءتييزيمخحححححثزثحثزيموخخخخخخخخخءويهيميويثكثجصزصنسهسنسنسنسنسخم؟,-1,talbat
22801,تطبيق رهيب وسهل الاستخدام,1,talbat
22802,رسوم التوصيل تلغي تخفض المطاعم سعرها غالي جودتها مو اللي,1,talbat
22803,جميل مررر,1,talbat
22804,مره جيد,1,talbat
22805,نريد الطلب يوصل اسرع,1,talbat
22806,كويسسس,1,talbat
22807,طيب احبه,1,talbat
22808,متي سيصل,1,talbat
22809,ولله هوا زق بس حلو ادري,1,talbat
22810,خدمه الموقع بس,-1,talbat
22811,توصيل خايس,-1,talbat
22812,المزيد الدقه وسرعه توصيل الطلب,1,talbat
22813,برنامج سهل التعامل,1,talbat
22814,يوجد وسيله تواصل والموظفين يستجيبون,0,talbat
22815,موقع ممتاز وجيد لتوصيل الوجبات السريعه وغيرها,1,talbat
22817,يا اخوان فكره حلوه وممتازه وتشكرون المجهود المبذول وتستحقون نجوم المطاعم الوجبات السريعه كمثال كنتاكي يشترط قيمه الوجبات خمسه عشره عمان بدايه الطلب ياخذون طلاباتك وبعد دقايق والانتظار يلغون طلب بحجه سايق توصيل المطلوب تصرف يدفعنا الثقه التطبيق التصرف ارجوا منكم تنبيه المطاعم التصرف ويجب طرد مباشره لكل مطاعم الغير الملتزمه وشكرا,1,talbat
22818,زفت البرنامج جربته ابي اجربه,-1,talbat
22819,الطلبات توصل بارده وخساره ادفع فلوس لكم جد خايس اتمني توصلون الاكل حارعشان تفتحون نفسيتنا مو تسدوها قطيعه,-1,talbat
22821,استغفر الله العظيم اتوب اللهم صل محمد وال محمد,1,talbat
22822,موقع معفن الطلب يتاخر ساعتين,-1,talbat
22823,انصح بتنزيله,1,talbat
22824,وجبه تطلبه تطبيق ياتي منزل,1,talbat
22826,الحين انا طلب لاول مره واتمني التطبيق يخيبلي ضني لان دقيقه نشوف دقيقه ياخذ,1,talbat
22827,كلاب ملاعين خير ساعه لين يوصلون بارد صعب التعامل شي ينرفز مشغول,-1,talbat
22829,ممتاز وطريقه سهله للطلبات,1,talbat
22830,اسوء تطبيق ورب الكعبه انتظر ساعتين الاخير ييست تواصلت خدمه العملاء زعلت بلغتهم يكنسلون الطلب رد الموظف بكل برود الغاء الطلب نعتذر التاخير الغي المحادثه الساعتين الزفت اللي قاعد انتظر ذي راحت وقتي اني رايح تاكسي اصرف اخر مره وربي حذف رجعه,-1,talbat
22831,رايع احب هاذا التطبيق,1,talbat
22832,حلو اكتير,1,talbat
22833,دايما ماشي تعليق اخطاء,1,talbat
22834,تطلب يستلمون الطلب ويلغونه يطنشونك مطعم ماحترمك احذفه انا بحذفك اعتذار مثلا عرض ترضيه,-1,talbat
22836,حمادي,1,talbat
22837,مذهل,1,talbat
22839,والله حلو لاكن يطول,1,talbat
22840,يفيد وقت الازمات يا الطلب يتوصل دقيقه بالتمام بدون زياده,1,talbat
22841,برنامج جميل ولاكن يرجاء التشديد المطاعم الطلب يجي بارد متاخر والاسعار كذب اشتريت التوصيل جا يبي ومب عشان لنه مطعم مسويها مكتوب التوصيل مجاني,1,talbat
22842,ممكن تغيير قيمه التوصيل,1,talbat
22843,ماقصرتوا واذا عروض خاصه بمستخمين البرنامج طلبات ياليت,1,talbat
22844,ماشاءالله وايد عجبني البرنامج,1,talbat
22845,تطبيق خدوم مفيد,1,talbat
22846,انتم الافضل,1,talbat
22847,خري,1,talbat
22848,خدمه رررايعه اتمني فصل العروض وجعلها قايمه منفصله,1,talbat
22849,مافيه تحديد الموقع,0,talbat
22850,مافيه مطاعم كثيره حطو مطاعم خلو الحد الادني مره عاليه ليه طيب انا لوحدي بطلب حد خلوه,0,talbat
22851,جمل,1,talbat
22852,مافيه كود خصم المطاعم قليله,0,talbat
22853,مرتب وسهل الاستعمال,1,talbat
22854,سهوله التعامل البرنامج,1,talbat
22855,ممتاز,1,talbat
22856,البرنامج عيب ،،،،وهو ليست المناطق موجوده,1,talbat
22857,خايس طلبت مره يجيبه بارد ونص الطلبات موب,-1,talbat
22858,يحتاج تطوير وتحديث المواقع واضافه مزيد المطاعم الجيده وتكون الاسعار مناسبه للجميع وسرعه التوصيل,1,talbat
22859,انتم مشهورين,1,talbat
22860,برنامج رايع,1,talbat
22861,روعه يستاهل نجمه,1,talbat
22862,ممتاز النواحي,1,talbat
22863,فاشل كثير التاخير موقع كاريدج افضل بكثير,-1,talbat
22864,جمييييييييييل ويفك ازمه,1,talbat
22865,بالتوفيق الامام,1,talbat
22867,مطاعم كثيره ليست موجوده,0,talbat
22868,روووووعه بكل ماتحمل الكلمه معني,1,talbat
22869,اعجبني البرنامج لدرجه توصف,1,talbat
22870,برنامج ناجح شاء الله وجدا رايع,1,talbat
22872,تسهل عمليه طلبك للمطاعم,1,talbat
22873,الطلب يوصل بارد والطلب دايما يتغير وكمان يطلب السايق مبلغ اظافي الطلب موقع فاشل فاشل تشتكي الرد يعد ساعه,-1,talbat
22874,التوصيل بطيا,0,talbat
22875,زق تبن خرا انا بيتزا يجبرني اطلب حبات طلبت صغير السعر غالي بيتزا صغير المحلات وش معنا التطبيق زق انصح بتحميله غاااااااالي نااااااااااااااااااار زققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققققق,-1,talbat
22876,افضل التلفون رغم مكتوب دقيقه الطلبات لاكن دقيقه ياتي المطعم,1,talbat
22877,جميل ونريح ومطاعم متعدده ورسوم توصيل رمزيه,1,talbat
22878,تطبيق جميل رايع,1,talbat
22879,اجمل رايع,1,talbat
22880,رايع يسرق ريالات مني المطعم للتوصيل هههههههههههه,-1,talbat
22881,برنامج راااااااايع ويقدم خدمه ممتازه,1,talbat
22882,تطبييق جمييل جداا,1,talbat
22883,ببنبنبم,1,talbat
22884,رررايع,1,talbat
22885,رايع ومريح وعملي ويسمح بالطلب اشتراك مسبقا,1,talbat
22886,تطبيق جميل رايع,1,talbat
22887,طلبنا لقد برجر كنغ واجمل خدمه عملاء ويستاهل نجمه,1,talbat
22888,رايع ولطيف,1,talbat
22889,مطاعم قليله,0,talbat
22890,حلووو مررررره,1,talbat
22891,جميل,1,talbat
22892,افضل برنامج,1,talbat
22893,شيء رايع وقت التوصيل محاسب التطبيق دايما تاخير واحيانا الطلب يصل,0,talbat
22894,ممتاز اشكر القايمين اطلب ودايما يتطور للافضل,1,talbat
22895,يصل متاخر,-1,talbat
22896,رايع,1,talbat
22897,ءنيمسخ,1,talbat
22898,طرف عمار ماهر,1,talbat
22899,ممتاز وخصوصا وضع ميزه تتبع الطلب,1,talbat
22900,انصحكم والله حلو بدون دعايه والله حلو,1,talbat
22901,عہ,1,talbat
22902,افصل موقع,1,talbat
22903,كنتو سابقا افضل الخدمه بدات تسوء,0,talbat
22904,يخدمني البرنامج اغلب المطاعم لاتصل منطقتي,-1,talbat
22905,اتمني قلبي اضافه بلدان اخري مصر,0,talbat
22906,حد جيد الرجاء زياده المطاعم,1,talbat
22907,برنامج ممتاز بس ياليت تزيدون المطاعم,1,talbat
22908,ممتاز بس تعرضوا المطاعم الموجوده,1,talbat
22909,يعني حلو,1,talbat
22910,ناااااار ياحبيبي نااااار,1,talbat
22911,البرنامج كويس وامس توقفت العمل واصبح سي للاسف,-1,talbat
22912,تشكيله مطاعم جيده,1,talbat
22913,رايع يفوق الخيال,1,talbat
22914,ولله فنان,1,talbat
22915,سريع وجميييل والله يعافيك,1,talbat
22916,سهل مريح,1,talbat
22917,والله فادني كثيررر,1,talbat
22918,ممتاز وبالتوفيق,1,talbat
22919,جميل اطلب بارد,0,talbat
22920,منيح ممتاز بس احيانا مطاعم بتتحاقر,1,talbat
22921,جمييل ذي البرنامج,1,talbat
22922,جمميلل,1,talbat
22923,جميييل جدااااا جدااااااا بس عيب البقالات تصكر الساعه,1,talbat
22924,قلي المطاعم,0,talbat
22925,احب,1,talbat
22927,مره اجربه قمه روعه خدمه رايعه انصح,1,talbat
22928,تطبيق سيء حد ادني للطلبات وكمان مطاعم اقرب اللي حاطيها يجيبها,-1,talbat
22929,حلو كثيير بس رس التوصيل,1,talbat
22930,روعه بس يبطلون اعلاناتهم الواجد,1,talbat
22931,ممتاز للطلبات,1,talbat
22932,برنامج مفيد,1,talbat
22933,حذف المطاعم اللي تعليقات سييه,1,talbat
22935,برنامج رايع يسهل توصيل الطلبات,1,talbat
22936,خب,1,talbat
22937,والله برنامج جميل,1,talbat
22938,عجيببب وعزيز غالي,1,talbat
22939,فاااشل اغلب طلباتي وصلت ليش,-1,talbat
22940,مطعم كنتاكي يجي الاكل باااااااارد يسد النفس وتاخر الخدمه,-1,talbat
22941,مرتاحلهوشكرا,1,talbat
22942,التطبيق ممتااااااز,1,talbat
22943,اضافه خاصيه الدفع ببطاقه الايتمان لكل المطاعم تحديد موقع المطعم,1,talbat
22944,تطبيق الصراحه مرتااااااح,1,talbat
22945,تطبيق يجمع المطاعم والمقاهي,1,talbat
22946,دا,1,talbat
22947,حلو دايما استخدمه,1,talbat
22948,شكرا لكل العاملين والموظفين خدمتهم الجميله,1,talbat
22949,عجيييب جداا,1,talbat
22950,مطاعم ناقصه بس التطبيق روعهه,1,talbat
22951,التطبيق جميل نحتاج لتفصيل لبعض الاطباق محتوياتها ومكوناتها خاصه الشعبيه,1,talbat
22952,احسن موقع للمطاعم,1,talbat
22953,وايد حلو بس تنوع المطاعم مب بس المطاعم الاجنبيه السريعه,1,talbat
22954,الصراحه الطتبيق روعه,1,talbat
22955,يطول اشوي,1,talbat
22956,ممتاز لاكن مش مطاعم موجوده بعضها صور مش معروضه فيصعب الاختيار,1,talbat
22957,افضل برنامج اشكر اللي قايمين,1,talbat
22958,جيدجدااااااااا,1,talbat
22959,رايع وانصح بتحميله والاكل,1,talbat
22960,بوورك فيكم ونتمني التطوير,1,talbat
22961,حلو وصادق,1,talbat
22962,مشعل فهد الفا همي,1,talbat
22963,لايوجد الامطاعم المحافظه ارجو التعديل واضافه المزيد الخيارات سلطنه عمان محافظه ظفار صلاله,-1,talbat
22964,جيد انصح بتحميله,1,talbat
22965,البرنامج حيل حلو وطلبات تتاخر انصحكم يجننن,1,talbat
22967,خوش تطبيق بصراحه ونفع واجد ناس,1,talbat
22969,كلب ابن كلب انعاااااااد,1,talbat
22970,يحتاج لاضافه المزيد المطاعم وامكانيه الطلب بدون فارق زمني الطلبين,0,talbat
22971,عهههههه,1,talbat
22972,صراحه خدمتهم سريعه,1,talbat
22973,تحطون اشتريت وجبه نحصل نقاط اجتمعت نطلب مجانا شكرا تحياتي حسن مفتاح توبلي البحرين,1,talbat
22974,رررررااااايييييععععع,1,talbat
22975,حلو,1,talbat
22976,خااااايس ياخذ التوصيل واطلب شي يجيب شي,-1,talbat
22977,تطبيق رايع شكرا لكم,1,talbat
22979,جهازي بس يضهر الخليج ضيفوا الاردن الاجهزا,0,talbat
22980,جميل طلبات,1,talbat
22981,حلو كتيير رايع,1,talbat
22982,اكهرك الممميمبتث ظبززق,1,talbat
22983,احب,1,talbat
22984,برنامج كلب ومخادع حدا ينزله,-1,talbat
22986,بسيط ورايع وفيه ميزه متابعه الطلب القبول الرفض المطعم,1,talbat
22987,يرجي التنبيه المطاعم بشان الابتزام بوقت التوصيل,1,talbat
22988,رايع تعامل وسرعه توصيل وجوده وتغليف بس ياليت يحطون مطاعم,1,talbat
22989,ييي,1,talbat
22990,خدمات متميزه الصراحه,1,talbat
22992,اذكي واحلي تطبيق,1,talbat
22993,فاشل يستطيع الطلب مدينه الطايف,-1,talbat
22994,يساعدك اختيار المطاعم بجميع انواعها,1,talbat
22995,جربت غيره فضلته لعده اسباب تطبيق مرتب وسهل دقه توقيت بالتوفيق,1,talbat
22996,هههههههه,1,talbat
22997,اراي تحسين وعمل اضافه للولايه الاخري القريبه ولايه السويق ومناطقها,0,talbat
22998,ممتاااز,1,talbat
22999,اخيس برنامج وجه التاريخ,-1,talbat
23000,التطبيق افضل رايع بصراحه واشكركم هذي الخدمه المميزه وانتم بخير,1,talbat
23001,المطاعم تقدر تطلب التطبيق والبعض يقدم عروض طلبات دوت كوم,1,talbat
23002,رايع,1,talbat
23003,ارجو اضافه المطاعم وافي وهرفي,0,talbat
23004,رايع ولاا عيب وجميل وطعامه رايع,1,talbat
23005,روعه شكرا جميل ممتاز,1,talbat
23006,منتز,1,talbat
23007,مرتين وعجبني,0,talbat
23008,يجب وضع صور,0,talbat
23009,انجاز رايع,1,talbat
23010,افضل برنامج طلبات,1,talbat
23011,قود,1,talbat
23012,خدمه رايعه ومتميزه وسهلت علينا الكثير,1,talbat
23013,الاكل جيد,1,talbat
23014,حاول,1,talbat
23015,موقع طلبات رايع خيار عايلي ممتاز وجوده التوصيل الافضل دايما وابدا,1,talbat
23016,برنامج ممتاز مفيد,1,talbat
23017,شكرا وصلني الطلب ساعه,1,talbat
23018,جميل وينقصه التفاصيل,1,talbat
23019,روعه انصح الجميع بي تحميله,1,talbat
23020,حححححححلللللللوووووووواااااااا,1,talbat
23021,رايع,1,talbat
23022,عساكم القوه,1,talbat
23023,اتمنا الكل ينزل طلبات دوت نت,1,talbat
23024,البرنامج قمه الروعه بس خدمه العملاء لديهم سييه,1,talbat
23025,البرنامج حلو بس يجيب هدايا صدق بس اعلان بس زي جوالات ايبادات,1,talbat
23026,ممتاز افضل اسم الطعام بجانب البحث المطعم,1,talbat
23027,بايخ,-1,talbat
23029,حلو يستاهل مليونين نجمه,1,talbat
23030,والله احلي برنامج,1,talbat
23031,كلمه حق تنقال هالبرنامج تاسيسه وايد خدمنا بسهوله اطلب روعه يستاهل والله يوفق شخص يسوي افكار تخدم عالم كامل,1,talbat
23032,التطبيق اجمل تطبيق حياتي,1,talbat
23033,برنامج رايع,1,talbat
23034,خدمه ممتازه وبدون اخطاء,1,talbat
23035,التطبيق رووووووو؟؟ووووووووعه,1,talbat
23036,احلا كده مفيش,1,talbat
23037,اتمني يصل الطلب المحدد,1,talbat
23038,يتاخر باطلب,1,talbat
23039,ارجو الاسراع تسليم الطلبات,1,talbat
23040,وين منطقه نجران؟ ارجو وضعها اقرب وقت وارجو الرد,-1,talbat
23041,افضل تطبيق لطلب الاكل روعه,1,talbat
23042,جددد لذيذ وصرنا ادمان ومانتعب حالنا والطلب عندهم حلو وعجبتني الخدمه ترا سريعه انصح يقرا التعليق يحملو البرنامج حبيتووووو كثيرررررر,1,talbat
23043,البرنامج روعه وسهل ومييح للي ماعنده مواصلات,1,talbat
23044,برنامج رايع وميل ممتع يخدم الطبقات العمريه,1,talbat
23045,يوصل جعرانه,-1,talbat
23046,تحسين فتره التوصيل ساعه دقيقه الاكثر,0,talbat
23047,تطبيق رايع اشكر شارك التطبيق,1,talbat
23049,زق فلي حطه يا كلاب,-1,talbat
23050,ماشاءالله تبارك الله مره حلو,1,talbat
23051,بس والله,1,talbat
23052,يجججججججن,1,talbat
23053,شكرا لكم جيد لاكن انهو يتاخر الطلب,1,talbat
23054,جيد بس اخر فتره اطلب وانتظر الطلب ساعات النهايه يكتبو ملغي,0,talbat
23055,مرات يقولو لايوجد لدينا الطلب,-1,talbat
23056,يعمل بالواي فاي احسن البيانات,1,talbat
23057,التطبيق رايع اتمني اضافه مخيم الحسين,0,talbat
23058,جميل جميل بمعني الكلمه,1,talbat
23059,مراااا حلووو,1,talbat
23060,برنمج جميل يسرع عمليه الطلب برعه يعجبني الشيء,1,talbat
23061,ادري بس تعليقاتكم شجعتني,1,talbat
23062,فعلا تطبيق رايع,1,talbat
23063,ايننننن,1,talbat
23064,اسهل تطبيق لطلب الطعام تسلم ايديكم,1,talbat
23065,جمممممممميل صراحه توصيل سريع وحااااار,1,talbat
23066,جميل انصح بتحميله صادق,1,talbat
23067,طلبنا باستا اكسبرس ولي يوصل الطلب مايطق الباب يطق هرن الموتر سيكل احنا ماندري الشارع يطق هرن شويات متصلين يقولون دلفري دقايق برع انزين لحظه بنطلع لان هرن موتر سيكل ماينسمع الهندي يقول انا خلاص مشيت عقب دقيقه بيي يعني عقب مايبرد الاكل قلناله مانبي الاكل بارد اوكي خلاص مب يايبه هذي خدمه بذمتكم كلش سييه نروح نجوف موقع,0,talbat
23069,جميل جداااا,1,talbat
23070,برنامج رايع ومفيد,1,talbat
23071,صراحه عجيب,1,talbat
23072,جميل احب هاذا,1,talbat
23073,الاستخدام,0,talbat
23074,مطعم ممتاز,1,talbat
23075,برنامج ععععععععجججججججيي,1,talbat
23076,جميل جميل جميل دايما اطلب غلطه ماشاء الله,1,talbat
23077,افضل برنامج جابلي الطلب كامل خذ انجوم يابطل,1,talbat
23078,رووعه,1,talbat
23079,اايع,1,talbat
23080,جميل لاكن لويخلونها نص ساعه افضل,1,talbat
23081,انا البحرين يوصل سريع تعامل جيد كثيران,1,talbat
23082,التطبيق نااررر الطلب يجي بسرعه ونااااااااااررررررررر,1,talbat
23083,اغلب الاكلات تتيح رويه صور الماكولات الموفره وارجو الزام المطاعم بتوفير الصور,-1,talbat
23084,جمييل رايع,1,talbat
23085,افضل طلبات حياتي,1,talbat
23086,جيد,1,talbat
23087,بس التاخير,1,talbat
23088,سهل مرتب ويسهل عليكم البحث المطاعم ميزه التقيم تساعد اختيار المطاعم,1,talbat
23089,البرامج جميل,1,talbat
23090,يجننن والاكل ويجننن,1,talbat
23091,طلبك سريع سهل,1,talbat
23092,جديد ولذيذ,1,talbat
23093,تطبيق جميل ورايع,1,talbat
23094,حبيت ابي هديه,1,talbat
23095,حملته عشان ابعد العلامه الماييه لفديو شو,-1,talbat
23096,باس بس مرات تطلب ولما تختار وتخلص يقولك المطعم مغلق ؟,-1,talbat
23097,جميل وتجاوبهم سريع,1,talbat
23098,رايع البرنامج,1,talbat
23099,موقع جميل ويشكر اخترعه,1,talbat
23100,رايع وسريع مطاعم موجوده الرجاء الظافه مطاعم وشكرا,1,talbat
23101,جميل لاكن اتمني تشوفون حل باخير الطلبات,1,talbat
23102,كاريدج افضل منكم بمراحل ويقدم ميزات تتفوق عليكم ياليت تتعلمون منهم اسعاركم الحد الادني للطلب مبالغ اسمه حد ادني بالفعل حد اعلي افضل الذهاب للمطعم بنفسي ارمي مبلغ مايستاهل توصيل,-1,talbat
23103,اختيار رايع,1,talbat
23104,احسن طلبات فل عالم خلطه بس عندي اقتراح يضيفون خريطه لسايق,1,talbat
23105,بجنن التطبيق بس ممكن تقدري تطلبي المطاعم البعيده بيتك,1,talbat
23106,جميل انصحكم حملوه,1,talbat
23107,الاسهل الاطلاق,1,talbat
23108,احسن تطبيق للطعام,1,talbat
23110,الطلب يطول,-1,talbat
23111,الضريبه كتير,0,talbat
23112,انهو لذيذ ومطعم ناجح,1,talbat
23113,يعجبني لاكن المطاعم,1,talbat
23114,استمرو دخلو مطعم فهد العرادي,1,talbat
23115,زق خره,-1,talbat
23116,تطبيق مفيد,1,talbat
23117,ياحلوين اللي جابك ياحلووووو,1,talbat
23118,التطبيق خرا طلبت طلب بثلاثه دنانير جابلي طلب بخمسه دنانير عندهم التوصيل خرا,-1,talbat
23119,ماشاء الله عليكم روووووووعه,1,talbat
23120,زق وبس,-1,talbat
23121,رايي نموت الجوع طلبات كوم,-1,talbat
23122,كمتاز,1,talbat
23123,رايع لقد احببته,1,talbat
23124,بمدينه تبوك لايشمل المطاعم,0,talbat
23125,التطبيق ممتاز جداا اطلب منهم شي شجيون بسرعه,-1,talbat
23126,جميييل,1,talbat
23127,لايوجد اغلب المطاعم,-1,talbat
23128,برجاء اضافه ميزه البحث نوع الطعام اسم المطعم ،،،علي سبيل المثال كتبت بالبحث فطيره يعطيني البحث المطاعم تقدم الفطاير سواء المطعم مخصص مخصص بالفطاير ،، وكذالك مثلا بحثت المجبوس وهكذا،،,1,talbat
23129,ممتاز وسهل صح المطاعم مش موجوده بس الخدمه وايد حلوه وسهله,1,talbat
23130,جيد يوجد المطاعم المطاعم اليمنيه,0,talbat
23131,تطبيق جيد اضيفوا مطاعم جديده كمدونالدز,1,talbat
23132,اجمل تطبيق للطعام انا احبه انصح الناس يحملونها,1,talbat
23133,الرجاء اضافه مطاعم ولكم جزيل الشكر,1,talbat
23134,تطبييق جميل وياعد الناس,1,talbat
23135,مشكله بسيطه غالي,1,talbat
23136,رايع وسريع,1,talbat
23137,رايع بس مطاعم موجوده,1,talbat
23138,انظف مطعم,1,talbat
23139,جميل مره يخدمك وقت عندك سياره,1,talbat
23140,مزه,1,talbat
23141,تطبيق جميل وسرريع ويلبوون طلبك,1,talbat
23142,ممتااز ورايع,1,talbat
23143,رهيب مره رهيب,1,talbat
23144,جمممميل ويعجبني حيل بصراحه مره اطلب منهه,1,talbat
23145,راي منطقه السعودبه ومنم حاطينها حطيتو المناطق كلها بارق بجنوب المملكه منتم حاطينها المناطق موجوده بارق,-1,talbat
23146,شكرننن,-1,talbat
23147,ممتاز وانا دايم معتمده,1,talbat
23148,راااايع وسريع مطاعم مش موجوده برجاء اضافه مطاعم,1,talbat
23149,جيد المنطقه,1,talbat
23150,يعطيكم العافيه وعقبال نجاح المشروع العملاق,1,talbat
23151,يحتاج زياده المطاعم,1,talbat
23152,ججججججميل,1,talbat
23154,اجمل مطعم الكتروني,1,talbat
23155,فيكم الخير,1,talbat
23156,خرافه,1,talbat
23157,الاهتمام بالتوقيت والموقع,1,talbat
23158,حلو بس مو سريع,1,talbat
23159,افضل برنامج لعرض المطاعم,1,talbat
23162,التطبيق جميل,1,talbat
23163,يتاخر التوصيل,-1,talbat
23164,جميل افضل المواقع,1,talbat
23165,يختص بالشعر النبطي العربي الشعبي النفسي لمظاهره حاشده العنف الطايفي المنطقه نوري شاهين ميسي مورينهو المجال بس,1,talbat
23166,نتت,1,talbat
23168,ياريت بكون قسم للسويتات,1,talbat
23169,اشكركم خدماتكم,1,talbat
23170,المطاعم حدها الادني للطلبات عالي يصلح المناسبات، مطاعم الوجبات السريعه الوحيده حد ادني معقول وغالبا لسنا حاجه طلبها البرنامج لانه لديها خدمه توصيل مجاني الاساس,-1,talbat
23171,افضل تطبيق طلبات,1,talbat
23172,جيد لاكن يحتاج تحسين,0,talbat
23173,ممتاز مريح,1,talbat
23174,فاشلين طلبات كلها متاخره انك تنتظر ساعتين وبعدين تلاقي الطلب انلغي المحادثات محد يرد,-1,talbat
23175,اتمني تضيفو طريقه الدفع فيزا,1,talbat
23176,جميل ويوصل حبيت,1,talbat
23177,بس اتمني المطاعم بمنطقتي ومتنوعه ولكم الشكر,1,talbat
23178,شوفت المعلقين بتاخير فهذا يكفي,0,talbat
23179,يطول,1,talbat
23180,حلو احلي برنامج بس ابي قسيمه خصم تعطوني تسون خير هههه,1,talbat
23181,كثير المطاعم حولنا بس مو كلهم يوصلون لمناطقنا,1,talbat
23182,تطبيق ممتاز المطاعم هارديز تقبل الطلبات ربما منطقه الصخامه بعيده عنهم,1,talbat
23183,اكرمكم الله,1,talbat
23184,افضل موقع وارخص اسعار الطلب التوصيل,1,talbat
23185,ممتاز وفوق الوصف,1,talbat
23186,مبدع وروعه,1,talbat
23187,مدري وش اقول لاكن ممتاز,1,talbat
23188,حلووو الاكل وصل,1,talbat
23189,حلو عجيب وسهل,1,talbat
23190,زباله يا اخو الشرموطه بس نزلته لاجل الشيل العلامه الماييه تفووووه اختك,-1,talbat
23191,رايع بس كتير يتاخر,1,talbat
23192,احسن شي الدفع بالبنفت,1,talbat
23193,حڵ ۆۆ,1,talbat
23194,اصبحت عمليه الطلب سهله سريعه وممتازه,1,talbat
23195,فاشل لاحد ينزله,-1,talbat
23196,افدتونا الطلعه والزحمه احسن غيركم,1,talbat
23197,طلبت مطعم الساعه وحتي الساعه يوصل خدمه زي الزفت انصح بعدم تحميل البرنامج خدمه سييه رقم طلبي ارجوا الجميع بعدم تحميل البرنامج السيء,-1,talbat
23198,رايع ومايخلي شي بخاطرك,1,talbat
23199,اجمل نونو,1,talbat
23200,مايتجاوبوا مرتين متتاليه طلبت منهم تاخير وهذه المره ماجاء الطلب المحادثه تطتنيش اتعشيت مطاعم حسبي الله عليهم,-1,talbat
23201,فاشل طلب يجلس ساعتين ماعمرها,-1,talbat
23202,رااايع,1,talbat
23203,راااااايع,1,talbat
23204,سريع ويرسل الطعام,1,talbat
23205,برنامج سريع التصفح وسهل الاستخدام,1,talbat
23206,خدمه ممتازه بارك الله فيكم,1,talbat
23207,انصح الطلب,1,talbat
23208,جيد استخدمه للمره الثانيه,1,talbat
23209,اكثرررررمن رايع,1,talbat
23210,ممتاز ارجو اضافه مطاعم,1,talbat
23211,جميل افضل تطبيق انصح الجميع بتنزيله واشكر القايمين البرنامج,1,talbat
23212,ليش مافي مدينه نجران,-1,talbat
23213,قمه الخدمه راااااااايع,1,talbat
23214,والله مافي مثيل,1,talbat
